adm1_name,adm2_name,mkt_name,price_date,beans,eggs,fish,maize_fao,sorghum_fao,yam,rice,millet,onions,milk,meat_beef,meat_goat
Borno,Konduga,Bullunkutu,2024-01-01,5500.0,,3000.0,,,2500.0,7000.0,2000.0,700.0,4000.0,,
Borno,Konduga,Bullunkutu,2024-02-01,,,,,,,,,,,,
Borno,Konduga,Bullunkutu,2024-03-01,,,,,,,,,,,,
Borno,Konduga,Bullunkutu,2024-04-01,,,,,,,,,,,,
Borno,Konduga,Bullunkutu,2024-05-01,,,,,,,,,,,,
Borno,Konduga,Bullunkutu,2024-06-01,,,,,,,,,,,,
Borno,Konduga,Bullunkutu,2024-07-01,,,,,,,,,,,,
Borno,Konduga,Bullunkutu,2024-08-01,5500.0,4550.0,2500.0,,,4250.0,6000.0,3000.0,200.0,4250.0,5250.0,6000.0
Borno,Konduga,Bullunkutu,2024-09-01,5467.39,4728.26,2500.0,,,3750.0,6178.26,2921.74,378.26,4010.87,5141.3,5891.3
Borno,Konduga,Bullunkutu,2024-10-01,5100.0,4975.0,2150.0,,,3512.5,7055.0,2162.5,791.25,4000.0,5112.5,5687.5
Borno,Konduga,Bullunkutu,2024-11-01,,,,,,,,,,,,
Borno,Konduga,Bullunkutu,2024-12-01,5043.48,5708.7,2391.3,,,3260.87,6700.0,2000.0,532.61,4000.0,5021.74,5826.09
Borno,Konduga,Bullunkutu,2025-01-01,5500.0,6412.9,3193.55,,,3112.9,7134.62,2000.0,448.39,4000.0,3500.0,3887.1
Borno,Konduga,Bullunkutu,2025-02-01,5500.0,6800.0,3500.0,,,3500.0,7000.0,2000.0,400.0,4000.0,3500.0,4000.0
Borno,Konduga,Bullunkutu,2025-03-01,3775.0,6000.0,,,,3750.0,6000.0,1525.0,400.0,4000.0,3500.0,4000.0
Borno,Konduga,Bullunkutu,2025-04-01,,,,,,,,,,,,
Borno,Konduga,Bullunkutu,2025-05-01,3500.0,6500.0,500.0,,,3750.0,7500.0,1550.0,400.0,4000.0,3750.0,4250.0
Borno,Konduga,Bullunkutu,2025-06-01,,,,,,,,,,,,
Borno,Konduga,Bullunkutu,2025-07-01,,,,,,,,,,,,
Borno,Konduga,Bullunkutu,2025-08-01,,,,,,,,,,,,
Borno,Konduga,Bullunkutu,2025-09-01,2825.0,5658.33,2635.42,,,3645.83,5500.0,1454.17,300.0,4000.0,4000.0,6000.0
Borno,Konduga,Bullunkutu,2025-10-01,3184.21,5673.68,3184.21,,,3315.79,5500.0,1526.32,355.26,4000.0,4368.42,6368.42
Borno,Konduga,Bullunkutu,2025-11-01,3500.0,6000.0,3166.67,,,3500.0,6166.67,1500.0,300.0,4000.0,4333.33,6333.33
Borno,Konduga,Bullunkutu,2025-12-01,2691.18,6000.0,2882.35,,,3411.76,6000.0,1500.0,338.24,870.59,4411.76,6411.76
Borno,Konduga,Bullunkutu,2026-01-01,2611.11,6000.0,3500.0,,,3194.44,5222.22,1500.0,400.0,4000.0,4000.0,5416.67
Borno,Konduga,Bullunkutu,2026-02-01,3129.63,6000.0,3500.0,,,3435.19,5481.48,1648.15,400.0,4000.0,4000.0,5740.74
Borno,Konduga,Bullunkutu,2026-03-01,3000.0,6000.0,3379.31,,,3137.93,5758.62,1651.72,400.0,4000.0,4000.0,5879.31
Borno,Konduga,Bullunkutu,2026-04-01,,,,,,,,,,,,
Borno,Konduga,Bullunkutu,2026-05-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2024-01-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2024-02-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2024-03-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2024-04-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2024-05-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2024-06-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2024-07-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2024-08-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2024-09-01,5500.0,5900.0,667.0,,,2000.0,5600.0,1600.0,200.0,4500.0,6000.0,4000.0
Yobe,Borsari,Bursari,2024-10-01,3000.0,5100.0,417.0,,,2666.67,5566.67,1466.67,400.0,3500.0,4666.67,4000.0
Yobe,Borsari,Bursari,2024-11-01,3822.22,5000.0,417.0,,,3129.63,5681.48,1518.52,500.0,3722.22,5500.0,4759.26
Yobe,Borsari,Bursari,2024-12-01,3772.73,5000.0,615.55,,,3000.0,4513.64,1318.18,500.0,3640.91,5500.0,4500.0
Yobe,Borsari,Bursari,2025-01-01,3192.31,4946.15,833.0,,,3000.0,6000.0,1257.69,500.0,4000.0,5500.0,4500.0
Yobe,Borsari,Bursari,2025-02-01,4000.0,5000.0,833.0,,,3000.0,6000.0,1500.0,500.0,4000.0,5500.0,4500.0
Yobe,Borsari,Bursari,2025-03-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2025-04-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2025-05-01,2896.3,5759.26,500.0,,,3500.0,4181.48,1433.33,500.0,3000.0,6000.0,4500.0
Yobe,Borsari,Bursari,2025-06-01,3000.0,5500.0,500.0,,,3500.0,4000.0,1200.0,500.0,3000.0,6000.0,4500.0
Yobe,Borsari,Bursari,2025-07-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2025-08-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2025-09-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2025-10-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2025-11-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2025-12-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2026-01-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2026-02-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2026-03-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2026-04-01,,,,,,,,,,,,
Yobe,Borsari,Bursari,2026-05-01,,,,,,,,,,,,
Borno,Maiduguri,Custom,2024-01-01,,,,,,,,,,,,
Borno,Maiduguri,Custom,2024-02-01,,,,,,,,,,,,
Borno,Maiduguri,Custom,2024-03-01,,,,,,,,,,,,
Borno,Maiduguri,Custom,2024-04-01,,,,,,,,,,,,
Borno,Maiduguri,Custom,2024-05-01,,,,,,,,,,,,
Borno,Maiduguri,Custom,2024-06-01,,,,,,,,,,,,
Borno,Maiduguri,Custom,2024-07-01,,,,,,,,,,,,
Borno,Maiduguri,Custom,2024-08-01,,,,,,,,,,,,
Borno,Maiduguri,Custom,2024-09-01,5190.0,5373.33,3500.0,,,3506.67,6233.33,2346.67,312.5,3976.67,5000.0,5500.0
Borno,Maiduguri,Custom,2024-10-01,4370.83,5760.42,2352.08,,,3062.5,6262.5,2625.0,727.27,4706.25,5614.58,6114.58
Borno,Maiduguri,Custom,2024-11-01,5000.0,5800.0,550.0,,,3000.0,6700.0,1800.0,775.0,5000.0,6500.0,7000.0
Borno,Maiduguri,Custom,2024-12-01,,,,,,,,,,,,
Borno,Maiduguri,Custom,2025-01-01,6000.0,6000.0,1000.0,,,2500.0,7000.0,1800.0,200.0,4000.0,6000.0,6500.0
Borno,Maiduguri,Custom,2025-02-01,5258.93,5914.29,1187.5,,,2964.29,6883.93,1707.14,312.5,4133.93,6000.0,6500.0
Borno,Maiduguri,Custom,2025-03-01,4283.87,6101.61,1027.42,,,2293.55,6653.23,1722.58,132.26,4346.77,6000.0,6500.0
Borno,Maiduguri,Custom,2025-04-01,3800.0,5751.85,1227.78,,,1801.85,7388.89,1311.11,225.93,4435.19,6000.0,6500.0
Borno,Maiduguri,Custom,2025-05-01,3050.0,6550.0,1500.0,,,3175.0,5500.0,1500.0,450.0,4125.0,6000.0,7000.0
Borno,Maiduguri,Custom,2025-06-01,4400.0,5400.0,1400.0,,,2812.5,6500.0,1900.0,400.0,4000.0,6750.0,7500.0
Borno,Maiduguri,Custom,2025-07-01,,,,,,,,,,,,
Borno,Maiduguri,Custom,2025-08-01,,,,,,,,,,,,
Borno,Maiduguri,Custom,2025-09-01,2912.5,5773.44,1456.25,,,2890.62,6000.0,1331.25,200.0,3868.75,6500.0,6500.0
Borno,Maiduguri,Custom,2025-10-01,3112.9,5785.48,1422.58,,,2956.45,6000.0,1175.81,216.94,2600.0,6919.35,6862.9
Borno,Maiduguri,Custom,2025-11-01,3023.33,5945.83,1218.33,,,3010.0,,1015.0,211.67,2600.0,7000.0,6883.33
Borno,Maiduguri,Custom,2025-12-01,2525.81,5916.13,1532.66,,,2075.81,5000.0,967.74,222.58,356.45,6288.71,7000.0
Borno,Maiduguri,Custom,2026-01-01,1717.74,5970.97,1392.74,,,1656.45,5000.0,947.58,133.06,2529.03,7000.0,7000.0
Borno,Maiduguri,Custom,2026-02-01,2535.71,5987.5,1426.79,,,1928.57,,1046.43,245.54,2550.0,7000.0,7000.0
Borno,Maiduguri,Custom,2026-03-01,2550.0,7086.21,1810.34,,,2186.21,6000.0,937.07,251.72,2551.72,7000.0,7000.0
Borno,Maiduguri,Custom,2026-04-01,,,,,,,,,,,,
Borno,Maiduguri,Custom,2026-05-01,,,,,,,,,,,,
Yobe,Fune,Damagum,2024-01-01,2251.61,3000.0,982.97,,,1545.77,3923.19,1166.32,258.87,3466.13,2209.06,2483.26
Yobe,Fune,Damagum,2024-02-01,2465.52,3243.1,1229.97,,,1786.21,4231.03,1275.86,418.97,3572.41,3439.66,3939.66
Yobe,Fune,Damagum,2024-03-01,2780.65,3450.0,1341.58,,,2906.45,4970.97,1412.9,416.13,3387.1,3669.35,4169.35
Yobe,Fune,Damagum,2024-04-01,3290.0,3793.33,1288.97,,,3110.0,4903.33,1441.67,400.0,3243.33,3500.0,4000.0
Yobe,Fune,Damagum,2024-05-01,3670.97,3700.0,1314.65,,,2953.23,4903.23,1643.55,388.71,3864.52,3580.65,4080.65
Yobe,Fune,Damagum,2024-06-01,4980.0,3933.33,1961.37,,,3440.0,4846.67,2086.67,400.0,4383.33,4233.33,4850.0
Yobe,Fune,Damagum,2024-07-01,5500.0,4387.1,3016.13,,,4232.26,5432.26,2145.16,406.45,3770.97,4887.1,5387.1
Yobe,Fune,Damagum,2024-08-01,5500.0,4529.03,2263.29,,,3122.58,5409.68,1961.29,362.9,3864.52,4580.65,5290.32
Yobe,Fune,Damagum,2024-09-01,5500.0,5518.97,2339.86,,,3000.0,5881.82,1403.45,287.93,3062.07,4482.76,5362.07
Yobe,Fune,Damagum,2024-10-01,,,,,,,,,,,,
Yobe,Fune,Damagum,2024-11-01,,,,,,,,,,,,
Yobe,Fune,Damagum,2024-12-01,,,,,,,,,,,,
Yobe,Fune,Damagum,2025-01-01,4500.0,7500.0,1250.0,,,3500.0,7200.0,1500.0,500.0,4000.0,6500.0,7500.0
Yobe,Fune,Damagum,2025-02-01,4195.65,7500.0,1224.74,,,3165.22,7078.26,1408.7,454.35,4000.0,6043.48,6891.3
Yobe,Fune,Damagum,2025-03-01,2500.0,7500.0,1000.0,,,3800.0,6500.0,1300.0,500.0,4000.0,6000.0,6500.0
Yobe,Fune,Damagum,2025-04-01,2837.04,7500.0,913.41,,,3488.89,6370.37,1222.22,474.07,4000.0,5870.37,6759.26
Yobe,Fune,Damagum,2025-05-01,2950.0,7500.0,,,,3250.0,5500.0,1250.0,425.0,4000.0,6000.0,6000.0
Yobe,Fune,Damagum,2025-06-01,2584.09,7193.18,2431.82,,,2800.0,5000.0,1252.27,531.82,4000.0,5602.27,5238.64
Yobe,Fune,Damagum,2025-07-01,2548.15,7037.04,1000.0,,,,,1274.07,500.0,4000.0,6000.0,5000.0
Yobe,Fune,Damagum,2025-08-01,2633.33,7333.33,1000.0,,,3150.0,4750.0,866.67,483.33,4000.0,5166.67,5500.0
Yobe,Fune,Damagum,2025-09-01,2596.67,7258.33,1953.12,,,3013.33,4652.17,685.0,361.67,4000.0,5483.33,5600.0
Yobe,Fune,Damagum,2025-10-01,2280.65,6250.0,2456.45,,,2829.03,2838.71,741.94,385.48,4000.0,5241.94,5403.23
Yobe,Fune,Damagum,2025-11-01,1562.5,6000.0,3218.75,,,2825.0,4218.75,668.75,434.37,4000.0,4062.5,5062.5
Yobe,Fune,Damagum,2025-12-01,1637.5,6075.0,2125.0,,,2845.83,4062.5,702.08,470.83,4000.0,4937.5,5791.67
Yobe,Fune,Damagum,2026-01-01,1984.0,6040.0,3280.0,,,2112.0,3968.0,656.0,416.0,4000.0,4500.0,5360.0
Yobe,Fune,Damagum,2026-02-01,2518.52,6911.11,3259.26,,,2577.78,3629.63,825.93,474.07,4000.0,5500.0,6481.48
Yobe,Fune,Damagum,2026-03-01,2362.07,7468.97,3362.07,,,2620.69,3596.55,751.72,500.0,4000.0,6224.14,7482.76
Yobe,Fune,Damagum,2026-04-01,,,,,,,,,,,,
Yobe,Fune,Damagum,2026-05-01,,,,,,,,,,,,
Borno,Mobbar,Damassack (CBM),2024-01-01,1741.94,3341.94,1064.52,,,2635.48,4075.0,1085.48,345.16,2229.03,,
Borno,Mobbar,Damassack (CBM),2024-02-01,2727.59,3906.9,931.03,,,2737.93,,1524.14,237.93,3103.45,,
Borno,Mobbar,Damassack (CBM),2024-03-01,3000.0,3711.76,1205.88,,,2794.12,3800.0,1823.53,158.82,3364.71,,
Borno,Mobbar,Damassack (CBM),2024-04-01,,,,,,,,,,,,
Borno,Mobbar,Damassack (CBM),2024-05-01,6000.0,,4000.0,,,3000.0,3800.0,2200.0,200.0,3000.0,,
Borno,Mobbar,Damassack (CBM),2024-06-01,5343.75,,2687.5,,,2781.25,4344.44,2900.0,243.75,3000.0,,
Borno,Mobbar,Damassack (CBM),2024-07-01,,,,,,,,,,,,
Borno,Mobbar,Damassack (CBM),2024-08-01,,,,,,,,,,,,
Borno,Mobbar,Damassack (CBM),2024-09-01,6200.0,6000.0,1600.0,,,3000.0,6500.0,3000.0,200.0,4000.0,5000.0,5500.0
Borno,Mobbar,Damassack (CBM),2024-10-01,3416.67,6000.0,580.0,,,4000.0,6254.55,1632.0,716.0,3840.0,5260.0,4920.0
Borno,Mobbar,Damassack (CBM),2024-11-01,4000.0,6000.0,1000.0,,,4000.0,6000.0,2500.0,800.0,3000.0,4000.0,4500.0
Borno,Mobbar,Damassack (CBM),2024-12-01,3125.0,7375.0,1000.0,,,3000.0,,1550.0,475.0,3750.0,5750.0,5750.0
Borno,Mobbar,Damassack (CBM),2025-01-01,3430.77,7500.0,769.23,,,4000.0,,1715.38,500.0,4000.0,6263.16,6557.89
Borno,Mobbar,Damassack (CBM),2025-02-01,3000.0,7500.0,500.0,,,,,1500.0,500.0,4000.0,7000.0,7000.0
Borno,Mobbar,Damassack (CBM),2025-03-01,3000.0,7500.0,1000.0,,,2500.0,5300.0,1500.0,100.0,5000.0,2000.0,1900.0
Borno,Mobbar,Damassack (CBM),2025-04-01,2833.33,7066.67,833.33,,,2500.0,5616.67,1750.0,133.33,4500.0,2916.67,2850.0
Borno,Mobbar,Damassack (CBM),2025-05-01,2480.65,6993.55,822.58,,,5000.0,6250.0,1887.1,177.42,3319.35,5274.19,5161.29
Borno,Mobbar,Damassack (CBM),2025-06-01,2520.69,6896.55,879.31,,,4879.31,5500.0,2118.97,248.28,3620.69,5517.24,5758.62
Borno,Mobbar,Damassack (CBM),2025-07-01,2504.0,7500.0,1494.44,,,4840.0,4500.0,1704.0,536.0,3840.0,5300.0,5020.0
Borno,Mobbar,Damassack (CBM),2025-08-01,2767.74,6822.58,1774.19,,,3322.58,5500.0,1403.23,561.29,3677.42,5209.68,5209.68
Borno,Mobbar,Damassack (CBM),2025-09-01,2625.0,7450.0,1875.0,,,3500.0,4750.0,1475.0,300.0,4175.0,5250.0,5125.0
Borno,Mobbar,Damassack (CBM),2025-10-01,1530.77,6634.62,1403.85,,,3653.85,4500.0,1000.0,380.77,4269.23,5153.85,5423.08
Borno,Mobbar,Damassack (CBM),2025-11-01,1473.33,6080.0,1466.67,,,3716.67,4250.0,1023.33,370.0,4233.33,5450.0,5800.0
Borno,Mobbar,Damassack (CBM),2025-12-01,1350.0,5750.0,1232.25,,,3625.0,4500.0,850.0,500.0,216.25,5125.0,5375.0
Borno,Mobbar,Damassack (CBM),2026-01-01,1200.0,6000.0,1750.0,,,3000.0,4000.0,900.0,400.0,4500.0,4750.0,4750.0
Borno,Mobbar,Damassack (CBM),2026-02-01,2050.0,6125.0,1500.0,,,4000.0,4000.0,950.0,200.0,4125.0,5750.0,6000.0
Borno,Mobbar,Damassack (CBM),2026-03-01,2050.0,6125.0,1500.0,,,4000.0,4000.0,950.0,200.0,4125.0,5750.0,6000.0
Borno,Mobbar,Damassack (CBM),2026-04-01,,,,,,,,,,,,
Borno,Mobbar,Damassack (CBM),2026-05-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2024-01-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2024-02-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2024-03-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2024-04-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2024-05-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2024-06-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2024-07-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2024-08-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2024-09-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2024-10-01,6500.0,6000.0,1250.0,,,4500.0,6500.0,1800.0,100.0,3300.0,3800.0,4000.0
Yobe,Damaturu,Damaturu,2024-11-01,5626.67,5953.33,1269.37,,,4206.67,6646.67,1846.67,190.0,3320.0,3800.0,4040.0
Yobe,Damaturu,Damaturu,2024-12-01,3300.0,6000.0,1250.0,,,4200.0,7000.0,1800.0,200.0,3400.0,3800.0,4200.0
Yobe,Damaturu,Damaturu,2025-01-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2025-02-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2025-03-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2025-04-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2025-05-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2025-06-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2025-07-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2025-08-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2025-09-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2025-10-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2025-11-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2025-12-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2026-01-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2026-02-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2026-03-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2026-04-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu,2026-05-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2024-01-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2024-02-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2024-03-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2024-04-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2024-05-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2024-06-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2024-07-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2024-08-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2024-09-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2024-10-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2024-11-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2024-12-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2025-01-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2025-02-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2025-03-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2025-04-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2025-05-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2025-06-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2025-07-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2025-08-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2025-09-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2025-10-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2025-11-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2025-12-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2026-01-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2026-02-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2026-03-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2026-04-01,,,,,,,,,,,,
Yobe,Damaturu,Damaturu (Sunday Market),2026-05-01,,,,,,,,,,,,
Borno,Damboa,Damboa,2024-01-01,2225.81,3967.74,390.32,,,890.32,3112.9,1319.35,290.32,2400.0,3000.0,3500.0
Borno,Damboa,Damboa,2024-02-01,2837.93,4136.36,940.91,,,1213.79,4224.14,1877.59,200.0,2572.73,3362.07,3862.07
Borno,Damboa,Damboa,2024-03-01,3000.0,4500.0,360.0,,,1123.53,4205.88,1864.71,138.24,3000.0,3411.76,3911.76
Borno,Damboa,Damboa,2024-04-01,3477.78,4833.33,344.44,,,1500.0,4222.22,1500.0,150.0,3000.0,3611.11,4111.11
Borno,Damboa,Damboa,2024-05-01,4038.71,6000.0,377.42,,,1806.45,4774.19,1761.29,141.94,3000.0,3774.19,4274.19
Borno,Damboa,Damboa,2024-06-01,4437.5,5825.0,387.5,,,2350.0,5218.75,2350.0,275.0,3262.5,3781.25,4062.5
Borno,Damboa,Damboa,2024-07-01,,,,,,,,,,,,
Borno,Damboa,Damboa,2024-08-01,,,,,,,,,,,,
Borno,Damboa,Damboa,2024-09-01,7500.0,,500.0,,,2500.0,7000.0,2100.0,500.0,3000.0,,
Borno,Damboa,Damboa,2024-10-01,4800.0,6000.0,580.0,,,2780.0,7500.0,2172.0,772.0,3160.0,,
Borno,Damboa,Damboa,2024-11-01,4336.67,6130.43,850.0,,,2816.67,,2240.0,508.33,4000.0,,
Borno,Damboa,Damboa,2024-12-01,3444.83,7127.59,913.79,,,2800.0,,2182.76,750.0,4000.0,,
Borno,Damboa,Damboa,2025-01-01,2823.08,7269.23,596.15,,,2946.15,,2130.77,500.0,4000.0,,
Borno,Damboa,Damboa,2025-02-01,3200.0,7000.0,1000.0,,,3000.0,,1700.0,500.0,4000.0,,
Borno,Damboa,Damboa,2025-03-01,3000.0,7500.0,1000.0,,,,,1200.0,100.0,4000.0,,
Borno,Damboa,Damboa,2025-04-01,2925.0,7500.0,1187.5,,,2500.0,7000.0,1171.88,100.0,4000.0,,
Borno,Damboa,Damboa,2025-05-01,2703.23,7209.68,2000.0,,,2500.0,7000.0,1003.23,245.16,4000.0,,
Borno,Damboa,Damboa,2025-06-01,2693.18,6238.64,2000.0,,,2500.0,,1513.64,404.55,4000.0,,
Borno,Damboa,Damboa,2025-07-01,2440.0,6420.0,2000.0,,,3818.18,,1080.0,500.0,4000.0,,
Borno,Damboa,Damboa,2025-08-01,2435.48,5864.52,2000.0,,,3319.35,,845.16,500.0,4000.0,,
Borno,Damboa,Damboa,2025-09-01,2491.3,6982.61,1608.7,,,2591.3,,960.87,500.0,4000.0,,
Borno,Damboa,Damboa,2025-10-01,2506.45,6354.84,1080.65,,,2351.61,,888.71,500.0,4000.0,,
Borno,Damboa,Damboa,2025-11-01,2313.33,6700.0,1103.33,,,2163.33,,970.0,406.67,4000.0,,
Borno,Damboa,Damboa,2025-12-01,2066.67,6250.0,633.33,,,2083.33,,1275.0,250.0,200.0,,
Borno,Damboa,Damboa,2026-01-01,1600.0,6750.0,1100.0,,,2000.0,,1000.0,350.0,4000.0,,
Borno,Damboa,Damboa,2026-02-01,2533.33,6500.0,1233.33,,,2133.33,,1066.67,133.33,4000.0,,
Borno,Damboa,Damboa,2026-03-01,2533.33,6500.0,1233.33,,,2133.33,,1066.67,133.33,4000.0,,
Borno,Damboa,Damboa,2026-04-01,,,,,,,,,,,,
Borno,Damboa,Damboa,2026-05-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2024-01-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2024-02-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2024-03-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2024-04-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2024-05-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2024-06-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2024-07-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2024-08-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2024-09-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2024-10-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2024-11-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2024-12-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2025-01-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2025-02-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2025-03-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2025-04-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2025-05-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2025-06-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2025-07-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2025-08-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2025-09-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2025-10-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2025-11-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2025-12-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2026-01-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2026-02-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2026-03-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2026-04-01,,,,,,,,,,,,
Katsina,Dandume,Dandume,2026-05-01,,,,,,,,,,,,
Kano,Dawakin Tofa,Dawanau,2024-01-01,,,,,,,,,,,,
Kano,Dawakin Tofa,Dawanau,2024-02-01,,,,,,,,,,,,
Kano,Dawakin Tofa,Dawanau,2024-03-01,,,,,,,,,,,,
Kano,Dawakin Tofa,Dawanau,2024-04-01,,,,,,,,,,,,
Kano,Dawakin Tofa,Dawanau,2024-05-01,,,,,,,,,,,,
Kano,Dawakin Tofa,Dawanau,2024-06-01,,,,,,,,,,,,
Kano,Dawakin Tofa,Dawanau,2024-07-01,,,,,,,,,,,,
Kano,Dawakin Tofa,Dawanau,2024-08-01,,,,,,,,,,,,
Kano,Dawakin Tofa,Dawanau,2024-09-01,,,,,,,,,,,,
Kano,Dawakin Tofa,Dawanau,2024-10-01,,,,,,,,,,,,
Kano,Dawakin Tofa,Dawanau,2024-11-01,,,,,,,,,,,,
Kano,Dawakin Tofa,Dawanau,2024-12-01,,,,,,,,,,,,
